DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
GTM;CTG;2999;11837;50303817
GTM;CTG;3199;70350;296351355
GUF;CTG;5611;14951;62119677
GUF;CTG;11498;28836;121472282
GUF;CTG;22608;31400;133440894
GUY;CTG;75690;72956;307975729
GUY;CTG;767;2532;10688770
GUY;CTG;19012;18641;81772080
GUY;CTG;57036;54332;221311583
GUY;CTG;36848;113225;458985517
GUY;CTG;20244;49318;199924146
GUY;CTG;18424;53664;228019016
GUY;CTG;248940;52791;231574720
GUY;CTG;397440;66541;291890813
GUY;CTG;346470;64167;260571441
GUY;CTG;4161;28084;118552504
GUY;CTG;135792;18667;75805422
GUY;CTG;247176;28413;120205676
GUY;CTG;92052;14890;62995221
GUY;CTG;510234;41151;166816562
GUY;CTG;755700;50232;203628959
GUY;CTG;82164;42493;180553224
GUY;CTG;31968;7582;32216258
GUY;CTG;80640;34138;148819453
GUY;CTG;22797;94724;399931142
GUY;CTG;23510;63938;276343870
GUY;CTG;5220;17700;77643882
GUY;CTG;2873;11411;50057932
GUY;CTG;14115;41997;175422740
GUY;CTG;12533;38269;158487970
GUY;CTG;12495;32539;134756251
HTI;CTG;1720000;19007;80760701
HTI;CTG;21420;40950;172501875
HTI;CTG;6715;15217;63020637
HND;CTG;60450;225625;952296042
HND;CTG;16240;58381;242569552
HND;CTG;224585;16255;67537095
HND;CTG;2465;4579;18593322
HND;CTG;1927;13140;54145977
HND;CTG;4483;25587;107367688
HND;CTG;1896;7490;31503426
HND;CTG;3777;19345;81089780
HND;CTG;55367;317233;1335833099
HND;CTG;10946;24248;102145922
HND;CTG;5502;91333;400647695
HND;CTG;5419;24848;105598112
HND;CTG;23980;45623;192590787
HND;CTG;4940;32810;139408840
HND;CTG;39800;45395;191617705
HND;CTG;1157;11107;46990612
HND;CTG;2074252;40967;172945760
HND;CTG;3864;65759;278289269
HND;CTG;44899;46449;197504988
HND;CTG;27859;69986;305097404
HND;CTG;45061;47429;200250436
HND;CTG;7726;9106;38357045
HND;CTG;18591;14405;60896229
HND;CTG;220720;17753;75253660
HND;CTG;17572;54048;229650972
HND;CTG;1244;32273;131053867
HND;CTG;6129;31264;131978972
HND;CTG;12985;39040;164804754
HND;CTG;7389;39344;167294059
HND;CTG;14462;79578;336662890
HND;CTG;18420;3611;15840843
HND;CTG;24518;31572;134147728
HND;CTG;107520;40935;173931115
HND;CTG;16848;78103;331857650
HND;CTG;31286;61944;263202180
HND;CTG;2331;8914;39104837
HND;CTG;7269;19293;78344497
HND;CTG;35100;81024;341432705
HND;CTG;18756;13028;54898253
HND;CTG;50735;106278;453314592
HND;CTG;13685;47579;208317309
HND;CTG;4457;9174;40241376
HND;CTG;8507;27244;114804345
HND;CTG;39012;86554;367767266
HND;CTG;24705;42820;180868833
HND;CTG;4628;14179;59729627
HND;CTG;841312;130614;569399805
HND;CTG;63714;6580;28683849
HND;CTG;12876;31057;130596682
HND;CTG;21002;10349;45114384
HND;CTG;16142;12973;53726067
HND;CTG;58465;3030;12917619
HND;CTG;76800;24115;101899863
HND;CTG;9478;23681;103879267
HND;CTG;8305;54041;219451314
HND;CTG;4350;24610;104148782
HND;CTG;2400000;44640;189813298
HND;CTG;33529;71026;288423415
HND;CTG;4769;15639;65479896
HND;CTG;6334;19241;80562929
HND;CTG;5369;17249;72223745
HND;CTG;6889;24247;102499919
HND;CTG;11657;31185;131833228
HND;CTG;1838;6395;27033314
HND;CTG;11718;18769;79344813
HND;CTG;9225;67500;274106025
IND;CTG;74561;18773;79360581
IND;CTG;91800;32136;135849460
IND;CTG;52113;13330;56633534
IND;CTG;1046249;4081609;17612601912
IND;CTG;104000;29390;119347794
IND;CVE;303040;151066127;642000000000
IRQ;CTG;6075;5723214;24317934162
IRQ;CTG;55990;16797;71370453
IRL;CTG;19221;75154;319562040
ISR;CTG;38546;155681;644740432
ISR;CTG;519800;6654;27021616
ISR;CTG;19168;79234;334951962
ISR;CTG;19323;79917;350569453
ISR;CTG;38526;157555;691140085
ITA;CTG;25144;25803;108037419
ITA;CTG;9595;147705;625084441
ITA;CTG;3196;104649;442871852
ITA;CTG;60033;225853;957355802
ITA;CTG;29969;127124;520489090
ITA;CTG;104908;475286;2006698959
ITA;CTG;24011;30014;131660687
ITA;CTG;164160;86400;364728096
ITA;CTG;10739;30683;133758816
JAM;CTG;2909;29091;119871885
JAM;CTG;4112;21237;88238959
JAM;CTG;93921;101644;427204886
JAM;CTG;2237;14375;58272314
JAM;CTG;6674;22752;96687362
JAM;CTG;1992741;33472;146828353
JAM;CTG;482360;47131;191392603
JAM;CTG;2356;23805;96667246
JAM;CTG;40420;88308;373714818
JAM;CTG;88148;11353;48046275
JAM;CTG;27170;72533;300390798
JAM;CTG;784220;32609;138555216
JAM;CTG;10513;27886;118205461
JAM;CTG;7191;25539;108255312
JAM;CTG;516150;33424;137727108
JAM;CTG;11967;22150;93637534
JAM;CTG;2453;11255;49066791
JAM;CTG;12072;8591;35400205
JAM;CTG;9708;10363;42703963
JAM;CTG;6337;186928;792281767
JAM;CTG;30648;39123;165387460
JAM;CTG;121644;153077;660412612
JAM;CTG;2349;7605;32849240
JAM;CTG;61776;80761;352540168
JAM;CTG;2041;6976;30599147
JAM;CTG;2928;8059;35350251
JAM;CTG;9182;23186;101707520
JAM;CTG;19339;47512;196766504
JAM;CTG;6888;20829;86259816
JAM;CTG;62054;142703;605288754
JAM;CVE;50788;22829732;96170246682
JPN;CTG;66780;439635;1840992231
JPN;CTG;17489;80968;342654655
JPN;CTG;351510;1758306;7438707877
JPN;CTG;391556;2035667;8874286807
JPN;CTG;263250;1159922;4967011185
LBN;CTG;26985;29541;119961466
MAC;CTG;18489;97824;403097097
MAC;CTG;8501;53564;220717343
MYS;CTG;5079;18628;81716018
MYS;CTG;200200;180690;732473894
MYS;CTG;45990;27224;112180047
MTQ;CTG;38592;59760;250215718
MTQ;CTG;4431;8967;38130447
MTQ;CTG;28083;138311;584354259
MTQ;CTG;9649;47202;199927026
MEX;CTG;27534;52314;228058698
MEX;CTG;11881;92908;405022917
MEX;CTG;98940;191016;812215778
MEX;CTG;6664;90527;397111608
MEX;CTG;596818;111246;473028940
MEX;CTG;11319;68086;289507374
MEX;CTG;5191;40445;170733781
MEX;CTG;16659;28568;121096060
MEX;CTG;10154;70536;297760429
MEX;CTG;19621;45704;193731426
MEX;CTG;14706;225714;954070273
MEX;CTG;74791;1;4865
MEX;CTG;7289;103386;438237831
MEX;CTG;25275;83970;353844954
MEX;CTG;13161;86426;366347613
MEX;CTG;9455;43272;183422500
MEX;CTG;7475;37116;157330937
MEX;CTG;9147;90442;383368970
MEX;CTG;307010;66327;273308528
MEX;CTG;29169;53012;228764747
MEX;CTG;14636000;20691;88871549
MEX;CTG;23164;50664;214177586
MEX;CTG;37719;96785;409149252
MEX;CTG;7809;49603;210761957
MEX;CTG;9007;65469;278178546
MEX;CTG;79070;150189;653654810
MEX;CTG;293760;48470;205950730
MEX;CTG;181250;47741;202852571
MEX;CTG;167076;185667;788898658
MEX;CTG;19634;81891;345691907
MEX;CTG;9733;109257;464234183
MEX;CTG;95354;32919;138988838
MEX;CTG;31400;46193;196927305
MEX;CTG;12162;32704;143462469
MEX;CTG;10410;112154;476544046
MEX;CTG;15892;103660;440453210
MEX;CTG;13560;54841;233017624
MEX;CTG;1482;6482;27540828
MEX;CTG;60660;70197;298265438
MEX;CTG;499690;20008;85074328
MEX;CTG;23614;80948;344196608
MEX;CTG;47829;216579;879490257
MEX;CTG;6569;11565;49174570
MEX;CTG;15504;20371;86618858
MEX;CTG;44485;58503;248759681
MEX;CTG;5305;134114;570265181
MEX;CTG;17802;116758;496465056
MEX;CTG;7782;59593;241997732
MEX;CTG;4465210;94315;393285842
MEX;CTG;763600;47537;201174058
MEX;CTG;498560;92078;403915318
MEX;CTG;80386;12647;51358860
MEX;CTG;14580;5978;26222576
MEX;CTG;21346;48434;205944026
MEX;CTG;11875;100358;425401449
MEX;CTG;32478;204060;864979519
MEX;CTG;3044;3339;14155555
MEX;CTG;7535;9238;38997581
MEX;CTG;102821;129976;548681455
MEX;CTG;6310;8290;34993930
MEX;CTG;12670;76200;321669116
MEX;CTG;2553;38879;164123126
MEX;CTG;671160;37366;158151101
MEX;CTG;1625434;78684;333322383
MEX;CTG;733920;144756;611206283
MEX;CTG;3390;5577;23544085
MEX;CTG;25749;1357745;5731570195
MEX;CTG;9849;81665;341931334
MEX;CTG;437440;22938;100619540
MEX;CTG;287928;13483;59143187
MEX;CTG;251320;48047;194771818
MEX;CTG;10658;84242;357087252
MEX;CTG;14872;48115;203954302
MEX;CTG;8276;166686;706557163
MEX;CTG;4568;16145;68436996
MEX;CTG;177984;386875;1655460470
MEX;CTG;356200;9507;41522296
MEX;CTG;55515;226599;972965030
MEX;CTG;4977;5436;22950859
MEX;CTG;1103;2061;8702234
MEX;CTG;20139;24445;103208821
MEX;CTG;42116;55081;232555462
MEX;CTG;22066;120009;506690276
MEX;CTG;3524560;116073;497291241
MEX;CTG;2528;4080;17225621
MEX;CTG;3622;29649;125564496
MEX;CTG;6499;41518;182126710
MEX;CTG;31167;267909;1138344534
MEX;CTG;5532;71049;301888178
MEX;CTG;54144;106124;447046718
MEX;CTG;30558;168582;731357938
MEX;CTG;16566;66865;282662699
MEX;CTG;21890;59107;259282444
MEX;CTG;7998;15025;63785417
MEX;CTG;44220;56069;238077701
MEX;CTG;145302;189506;803174315
MEX;CTG;29815;174535;739612843
MEX;CTG;3730;19383;82050393
MEX;CTG;49093;101990;434314392
MEX;CTG;486650;46808;202622323
MEX;CTG;140616;6934;30416135
MEX;CTG;465600;96080;405656296
MEX;CTG;1016;3548;14979426
MEX;CTG;72195;18829;79496888
MEX;CTG;48941;27603;116540830
MEX;CTG;14002;18536;78259689
MEX;CTG;46608;60892;257091251
MEX;CTG;52466;536728;2266112106
MEX;CTG;3252;14504;61479687
MEX;CTG;1792542;66394;282107511
MEX;CTG;38468;147105;621681798
MEX;CTG;2174;12174;53072600
MEX;CTG;77039;240555;1003604705
MEX;CTG;11310;28676;123323657
MEX;CTG;57103;175284;764132066
MEX;CTG;55925;152179;663407998
MEX;CTG;4654622;2722954;11571764291
MEX;CTG;32482;155654;632086057
MEX;CTG;8504;29580;128952796
MEX;CTG;2345;17690;77116522
MEX;CTG;7959;120708;526214150
MEX;CTG;324750;383615;1616541427
MEX;CTG;8852;71499;303071671
MEX;CTG;4263;9801;41545562
MEX;CTG;38048;402655;1691767608
MEX;CTG;3254;38892;163405947
MEX;CTG;36845;176563;744032028
MEX;CTG;23772;67960;288074323
MEX;CTG;410075;496002;2091630641
MEX;CTG;20740;31525;131994653
MEX;CTG;71452;168843;709295264
MEX;CTG;33063;161061;678706728
MEX;CTG;9072;41277;172826668
MEX;CTG;12408;101294;428210934
MEX;CTG;21560;69715;294711141
MEX;CTG;12176;26247;110954530
MEX;CTG;6535;663387;2910052516
MEX;CTG;54395;264972;1120137954
MEX;CTG;597000;755857;3203630788
MEX;CTG;16759;72635;308625690
MEX;CTG;73382;230454;972998036
MEX;CTG;98266;172514;728368790
MEX;CTG;55886;203984;863343427
MEX;CTG;257328;631279;2745307639
MEX;CTG;24508;558981;2375109249
MEX;CTG;19458;1005842;4273823805
MEX;CTG;17424;232836;989318040
MEX;CTG;10463;101211;430046389
MEX;CTG;42092;172882;734573876
MEX;CTG;145965;376133;1598187205
MEX;CTG;17354;137409;557022946
MEX;CTG;11808;254226;1115204078
MEX;CTG;49200;27000;114806430
MEX;CTG;22284;12030;51154684
MEX;CTG;111150;206143;854687695
MEX;CTG;82205;1685911;7140604533
MEX;CTG;53340;107472;456648528
MEX;CTG;36456;64433;282644786
MEX;CTG;40104;67953;286903175
MEX;CTG;7284;129243;555724735
MEX;CTG;28451;228572;982605738
MEX;CTG;991497;115456;506467928
MEX;CTG;11814;212621;926901644
MEX;CTG;4687;84356;367741241
MEX;CTG;3047;54828;239018055
MEX;CTG;23302;419363;1828169493
MEX;CTG;59926;52521;221320106
MEX;CTG;9120;5200;22810413
MEX;CTG;1894;47101;200278074
MEX;CTG;10072;134404;567372124
MEX;CTG;22122;143962;610232306
MEX;CTG;14750;20060;84681083
MEX;CTG;11106;221442;938659634
MEX;CTG;326840;39629;165925386
MEX;CTG;165181;26986;112991071
MEX;CTG;7804;88765;371658812
MEX;CTG;2504;126352;529036962
MEX;CTG;7636;85976;359982539
MEX;CTG;153852;140909;597291267
MEX;CTG;55782;278025;1148480987
MEX;CTG;7575;130185;541594373
MEX;CTG;2344;43302;183550259
MEX;CTG;5970;207456;879375629
MEX;CTG;4714;103214;432157045
MEX;CTG;200462;9069;38216831
MEX;CTG;76862;12073;51037237
MEX;CTG;15462;21115;88027017
MEX;CTG;30150;599;2518417
MEX;CTG;46206;20783;86144087
MEX;CTG;46398;19210;81621718
MEX;CTG;40032;15612;68486642
MEX;CTG;10858;78616;329164931
MEX;CTG;9676;149186;624645200
MEX;CTG;123324;13982;58541685
MEX;CTG;3829;70593;299949784
MEX;CTG;193872;167136;710158824
MEX;CTG;49408;93764;398401876
MEX;CTG;25374;288469;1224597417
MEX;CTG;7602;120697;512839853
MEX;CTG;67530;10737;45425202
MEX;CTG;33885;2557;10864481
MEX;CTG;63582;50100;209771211
MEX;CTG;5629;3444;14632579
MEX;CTG;1543;80263;341994662
MEX;CTG;59750;55072;232986123
MEX;CTG;17663;141449;601016461
MEX;CTG;10131;182136;773895524
MEX;CTG;7024;329871;1401622389
MEX;CTG;456120;616304;2518526562
MEX;CTG;1630;29878;125532893
MEX;CTG;20505;96302;405812475
MEX;CTG;2697;270413;1136149550
MEX;CTG;2139;248306;1052533456
MEX;CTG;111130;60899;247301461
MEX;CTG;54026;32430;133631707
MEX;CTG;25020;60799;256697161
MEX;CTG;146484;553900;2339269627
MEX;CTG;87023;207303;907093078
MEX;CTG;89862;140890;615688925
MEX;CTG;82728;30846;129940207
MEX;CTG;79734;217521;896322990
MEX;CTG;145927;220871;910124636
MEX;CTG;9541;26387;108731088
MEX;CTG;4910;15297;63032259
MEX;CTG;7596;10174;41923064
MEX;CTG;155487;428309;1815536545
MEX;CTG;3932;13303;56388659
MEX;CTG;64678;96432;408759554
MEX;CTG;10487;32094;136039617
MEX;CTG;10665;93734;396552759
MEX;CTG;70801;179496;758800356
MEX;CTG;67709;107298;453591887
MEX;CTG;22257;62277;263270308
MEX;CTG;8634;13081;55300137
NIC;CTG;3544;1175;4991725
NIC;CTG;21840;71607;296554550
NIC;CTG;28448;59719;253744076
NIC;CTG;7352;43487;183251776
NIC;CTG;425000;35855;151382404
NIC;CTG;4440;60116;248966206
NIC;CTG;987;125803;551853891
NIC;CTG;4153;60490;257063343
NIC;CTG;11110;29306;124360324
NIC;CTG;8942;24231;102692565
NGA;CTG;43344;81631;338069901
NOR;CTG;22235;61631;260822109
NOR;CTG;22177;60792;252585118
NZL;CTG;4830;128429;542237572
NZL;CTG;3027;104733;442191350
NLD;CTG;45696;62557;264607290
NLD;CTG;23787;69112;292906497
NLD;CTG;4218;22907;94868565
NLD;CTG;129858;287739;1222743778
NLD;CTG;114640;300052;1270336566
NLD;CTG;346495;60547;252175830
NLD;CTG;4504;126894;553183796
NLD;CTG;20268;21452;91148018
NLD;CTG;16242;44160;184943966
NLD;CTG;4593;25791;108080167
NLD;CTG;9300;2756;11853892
NLD;CTG;44752;40969;177459450
NLD;CTG;21075;47444;198647707
NLD;CTG;36036;122868;520127651
NLD;CTG;11900;2007;8455752
NLD;CTG;117405;20436;86114795
NLD;CTG;7257;53640;227918187
NLD;CTG;22048;13227;54503317
NLD;CTG;16680;174022;734737390
NLD;CTG;3661;10098;42905382
NLD;CTG;7785;21157;89897963
NLD;CTG;38375;156515;682312276
NLD;CTG;22416;18267;75269965
NLD;CTG;47520;39118;171595611
NLD;CTG;15739;79178;328979507
NLD;CTG;6552;24205;100242361
NLD;CTG;2359;10187;43003131
NLD;CTG;41944;183691;745938492
NLD;CTG;13118;60029;252959267
NLD;CTG;87840;209899;870463906
NLD;CTG;19297;11523;50549282
NLD;CTG;21920;49471;210201514
NLD;CTG;769196;2140107;9150070753
NLD;CTG;674440;2921578;12364031930
NLD;CTG;7904;31616;134358831
NLD;CTG;42432;75798;321412862
NLD;CTG;447920;60071;257987020
NLD;CTG;239810;44898;195798475
NLD;CTG;38380;146124;623125533
NLD;CTG;91130;306972;1292738821
NLD;CTG;732000;202514;855569586
NLD;CTG;269490;34801;144596897
NLD;CTG;67624;101832;424712107
NLD;CTG;48045;132004;554449952
NLD;CTG;10292;58991;241913758
NLD;CTG;38313;161792;655865816
NLD;CTG;38391;162121;684490931
NLD;CTG;40264;55675;234529505
NLD;CTG;136914;234206;1007336353
NLD;CTG;134603;595055;2412210319
NLD;CTG;43052;85133;350799383
NLD;CTG;23168;23315;102274978
NLD;CTG;414880;693761;2973047369
NLD;CTG;572280;1134496;4727551465
NLD;CTG;21206;43250;181717895
NLD;CTG;1611;1424782;6088766782
NLD;CTG;10752;21791;92589704
NLD;CTG;1181;36955;161100537
NLD;CTG;9811;24567;104136082
NLD;CTG;44608;96508;400636883
PAK;CTG;3991;25920;109573357
PAN;CTG;7420;44629;189767290
PAN;CTG;11752;52315;228062796
PAN;CTG;23584;78029;327145494
PAN;CTG;2926;6594;27990500
PAN;CTG;40563;105486;445315551
PAN;CTG;11879;68580;292046254
PAN;CTG;1646;12773;54273454
PAN;CTG;2301;82563;362174011
PAN;CTG;32520;98707;425247577
PAN;CTG;10745;29979;124559492
PAN;CTG;123242;124483;542102244
PAN;CTG;181000;41091;174008232
PAN;CTG;10746;8268;35148050
PAN;CTG;1403;20509;86699542
PAN;CTG;1106;9636;40735933
PAN;CTG;1964;52863;224614037
PAN;CTG;901;44628;188661779
PAN;CTG;5036;22351;92563528
PAN;CTG;3690;33367;140855796
PAN;CTG;4204;17514;72617194
PAN;CTG;49315;47589;199007259
PAN;CTG;7043;25936;110202064
PAN;CTG;6868;17285;73069379
PAN;CTG;11117;37757;160428643
PAN;CTG;22049;17372;73518460
PAN;CTG;4766;16097;68098648
PAN;CTG;6299;3368;14220421
PAN;CTG;44949;96459;408962865
PAN;CTG;3101;8135;34413870
PAN;CTG;4085;12421;53132109
PAN;CTG;3998;24849;109004114
PAN;CTG;20190;37139;150554052
PAN;CTG;961;2611;11002381
PAN;CTG;9772;6505;28357896
PAN;CTG;2167;26993;114778366
PAN;CTG;8810;27153;118371442
PAN;CTG;4658;29478;124220714
PAN;CTG;17660;35837;148414729
PAN;CTG;24759;44937;189696814
PAN;CTG;3524;8488;34468203
PAN;CTG;10198;53484;227490956
PAN;CTG;7073;53485;227501323
PAN;CTG;25530;95000;408767103
PAN;CTG;4303;14082;59457674
PAN;CTG;96265;182519;770600716
PAN;CTG;37786;108075;456302883
PAN;CTG;4016;135386;572948221
PAN;CTG;5081;35404;154341375
PAN;CTG;4315;17879;75488774
PAN;CTG;20748;146598;618949739
PAN;CTG;3424;14382;60722478
PAN;CTG;6640;22252;92155100
PAN;CTG;396014;5689;23105664
PAN;CTG;18330;14229;62415680
PAN;CTG;3276;6314;27698600
PAN;CTG;1955;17666;74679677
PAN;CTG;7002;28705;121303298
PAN;CTG;105467;261245;1105579056
PAN;CTG;25696;25501;105522305
PAN;CTG;9234;11496;46682083
PAN;CTG;8910;16299;66186981
PAN;CTG;104192;12296;51797911
PAN;CTG;660000;13865;58404838
PAN;CTG;2272;13738;57870777
PAN;CTG;32450;104850;425036736
PAN;CTG;21342;54598;229992938
PAN;CTG;79160;66138;290124919
PAN;CTG;23296;231832;1008374919
PAN;CTG;26319;49251;212879182
PAN;CTG;21602;19203;82482807
PAN;CTG;4858;1557;6617223
PAN;CTG;4062;65276;264614616
PAN;CTG;13157;19576;79357379
PAN;CTG;67147;23698;100694459
PAN;CTG;45960;31921;135633179
PAN;CTG;8394;44540;188491944
PAN;CTG;8979;144662;630640002
PAN;CTG;295328;33508;139547079
PAN;CTG;19586;70908;304016035
PAN;CTG;6508;18000;78958169
PAN;CTG;4652;57133;240756327
PAN;CTG;409728;22860;95624159
PAN;CTG;635157;369690;1621703107
PAN;CTG;8617;60421;263400702
PAN;CTG;8261;260766;1105347281
PAN;CTG;54670;41367;167693836
PAN;CTG;109457;269269;1115157224
PAN;CTG;131500;30599;129445425
PAN;CTG;53041;161438;684270000
PAN;CTG;363200;878563;3733012657
PAN;CTG;7786;55965;227265569
PAN;CTG;6722;66137;278602576
PAN;CTG;95700;2516;10598482
PAN;CTG;10070;7326;32137066
PAN;CTG;12788;10145;42884927
PAN;CTG;281136;35713;150528611
PAN;CTG;1178760;70295;294142385
PAN;CTG;1075016;41170;173877514
PAN;CTG;52200;17330;74590475
PAN;CTG;16280;48612;201324852
PAN;CTG;56040;10986;46514157
PAN;CTG;14032;5802;25452981
PAN;CTG;36886;143878;601298226
PAN;CTG;10351;55853;236111949
PAN;CTG;7008;14064;58245072
PAN;CTG;38242;69170;291949579
PAN;CTG;16575;34906;147349729
PAN;CTG;36544;31418;137822014
PAN;CTG;6449;48163;203314933
PAN;CTG;8321;20516;87814280
PAN;CTG;16494;44816;190425308
PAN;CTG;6359;33058;136907600
PAN;CTG;8958;18833;77995303
PAN;CTG;15013;11887;50091546
PAN;CTG;8297;34774;146104634
PAN;CTG;62642;30327;127798248
PAN;CTG;9401;26539;111296182
PAN;CTG;8194;32028;135759853
PAN;CTG;191880;70227;291728638
PAN;CTG;49300;10446;44636532
PAN;CTG;245816;154574;669657447
PAN;CTG;10490;26938;113733985
PAN;CTG;1372;26054;110704636
PAN;CTG;1473;27972;118854175
PAN;CTG;11801;28469;115606957
PAN;CTG;2271;4803;21071190
PAN;CTG;23224;14080;58311334
PAN;CTG;25181;49656;210074409
PAN;CTG;38502;85945;377012064
PAN;CTG;6130;28090;123221279
PAN;CTG;44309;87838;373222727
PAN;CTG;4865;46547;196078943
PAN;CTG;2129;1456;6387065
PAN;CTG;32508;10212;41470658
PAN;CTG;28248;8658;35157692
PAN;CTG;11568;42387;185937972
PAN;CVE;675808;342453242;1430000000000
PAN;CVE;79637;39151642;163000000000
PAN;CVE;175125;94479362;400000000000
PRY;CTG;12361;26087;105933167
PRY;CTG;5888;71446;302031712
PRY;CTG;25237;49781;218373769
PRY;CTG;1099;5018;22014015
PRY;CTG;9108;18519;81235504
PRY;CTG;1145;10102;44312065
PRY;CTG;9426;55686;230619712
PRY;CTG;4724;7317;30821009
PRY;CTG;2997;10351;43590492
PRY;CTG;334618;15056;63646358
PRY;CTG;410000;6057;25603230
PRY;CTG;314480;3526;14905946
PRY;CTG;5357;303943;1272611208
PRY;CTG;424450;26153;114725723
PRY;CTG;236968;5553;24361009
PRY;CTG;529084;12053;52871404
PRY;CTG;3412;5163;21826015
PRY;CTG;26940;22577;95440939
PRY;CTG;13850;27616;116743602
PRY;CTG;14101;23280;98413639
PRY;CTG;27341;23656;97475450
PRY;CTG;122132;217827;955533865
PER;CTG;10159;43501;190822868
PER;CTG;25065;82071;360017529
PER;CTG;64630;172138;706262312
PER;CTG;17480;41740;171995132
PER;CTG;137740;209299;862440038
PER;CTG;5594;14652;64273342
PER;CTG;86010;130940;555035612
PER;CTG;5655;234505;996580241
PER;CTG;221500;342287;1450902233
PER;CTG;7459;24828;105511800
PER;CTG;86210;117374;496183941
PER;CTG;22762;110396;466100581
PER;CTG;23568;116986;494921211
PER;CTG;3681;9434;40083069
PER;CTG;46461;110967;471500185
PER;CTG;47931;121626;514550395
PER;CTG;5054;91507;385474922
PER;CTG;220000;109780;466455220
PER;CTG;461000;519169;2118324412
PER;CTG;156000;145220;617142886
PER;CTG;1358000;1161395;4935331101
PER;CTG;8231;22478;94503125
PER;CTG;1177200;79663;332259457
PER;CTG;179000;6194;25815250
PER;CTG;3054080;50045;207674964
PER;CTG;57950;90841;390011290
PER;CTG;474500;554768;2359142137
PER;CTG;389500;508854;2149378394
PER;CTG;92818;246660;1056764764
PER;CTG;810000;288360;1225446376
PER;CTG;26191;1209347;5139570761
PER;CTG;62600;93198;408829693
PER;CTG;7327;69244;303748086
PER;CTG;170620;256364;1086688287
PER;CTG;1067000;880506;3738235246
PER;CTG;324250;20055;84780729
PER;CTG;750000;18635;78779230
PER;CTG;113250;216843;916680014
PER;CTG;43183;187284;791722466
PER;CTG;15555;40572;171980360
PER;CTG;61759;256104;1077833330
PER;CTG;41987;123435;521342371
PER;CTG;33696;111575;471079861
PER;CTG;86235;130304;536932856
PER;CTG;1800000;1612914;6847195427
PER;CTG;16483;68655;278798030
PER;CTG;79978;217809;884484225
PER;CTG;7464;22014;89393609
PER;CTG;39824;26433;109139868
PER;CTG;3056;464;1958332
POL;CTG;19246;76374;314706707
POL;CTG;28560;4678;19731994
POL;CTG;14280;2339;9915518
PRT;CTG;9980;38996;171061053
PRT;CTG;264000;321336;1381676719
PRI;CTG;4215;18966;79894275
PRI;CTG;76272;17924;76171462
PRI;CTG;15098;70552;298252088
PRI;CTG;7089;38837;164178300
PRI;CTG;5933;26299;109269936
PRI;CTG;3613;23688;98423216
PRI;CTG;3263;16968;70501022
PRI;CTG;1143;4446;18735311
PRI;CTG;4061;9300;39357321
PRI;CTG;6039;11976;49759104
PRI;CTG;2623;16204;65800065
PRI;CTG;5838;51075;212215138
PRI;CTG;13433;66278;287871174
PRI;CTG;55866;142420;624385771
PRI;CTG;18184;35572;156042182
PRI;CTG;97250;37324;158209778
PRI;CTG;4975;71992;300728844
PRI;CTG;16518;26595;113001688
PRI;CTG;24588;25716;105965081
PRI;CTG;90240;103188;445175327
PRI;CTG;21144;34728;146292711
PRI;CTG;290500;11239;47563111
PRI;CTG;58986;14420;61025007
PRI;CTG;51575;6773;28663133
PRI;CTG;3645;31153;131838561
PRI;CTG;6088;42315;178883868
PRI;CTG;15461;20251;84792772
PRI;CTG;5525;60961;256886772
PRI;CTG;18289;67320;282847000
PRI;CTG;2390;9658;40578377
PRI;CTG;2123;9750;40964918
PRI;CTG;20090;87316;383025605
PRI;CTG;1227;3640;15967442
PRI;CTG;6912;25557;112110396
PRI;CTG;15024;11374;48364632
PRI;CTG;22760;27646;116724111
PRI;CTG;21431;117245;496985367
PRI;CTG;91000;123268;517914200
PRI;CTG;16249;58805;247070425
PRI;CTG;25295;34019;140177724
PRI;CTG;21443;113616;480664266
PRI;CTG;12314;35399;146600700
PRI;CTG;1603;9422;39775625
PRI;CTG;67200;72320;302869645
PRI;CTG;3206;18845;78044420
PRI;CTG;22625;22806;100042168
PRI;CTG;25424;5275;22358408
PRI;CTG;3865;31547;132088107
PRI;CTG;5915;2565;10829661
PRI;CTG;17686;40058;169338675
PRI;CTG;7704;11178;47253765
PRI;CTG;2687;23051;96514768
PRI;CTG;23705;15533;65037999
PRI;CTG;12219;20492;85798702
PRI;CTG;8584;35650;150868334
PRI;CTG;1997;5950;25121436
PRI;CTG;11167;84035;340657722
PRI;CTG;19413;43097;180448784
PRI;CTG;5951;23975;100384821
PRI;CTG;22861;28000;117642840
PRI;CTG;9717;16901;68514017
PRI;CTG;382890;15221;61702240
PRI;CTG;13512;146820;608044048
PRI;CTG;40295;12229;50645423
PRI;CTG;70768;117859;498775837
PRI;CTG;214648;369701;1564562483
PRI;CTG;10984;19583;85904489
PRI;CTG;5658;61276;268795574
GBR;CTG;38354;203398;864236445
GBR;CTG;17527;78836;333240873
GBR;CTG;15719;75910;318867906
GBR;CTG;8702;42424;186100541
GBR;CTG;17547;108316;446327098
GBR;CTG;9800;45288;186612661
GBR;CTG;14210;46924;205840511
GBR;CTG;2858;23014;97552894
GBR;CTG;14450;81462;357345965
GBR;CTG;18650;74892;308600566
GBR;CTG;5892;277899;1175682458
GBR;CTG;34488;227978;977498884
GBR;CTG;26554;175676;728204387
